date,resource_id,service,actual_cost,amortized_cost,usage_quantity,currency
2026-05-22,ecs-unallocated-01,ECS,5.0425,5.0425,14.790,USD
2026-05-23,ecs-prod-web-01,ECS,20.4745,20.4745,58.900,USD
2026-05-23,ecs-prod-web-02,ECS,17.2703,17.0112,48.450,USD
2026-05-23,cce-prod-node-a,CCE_NODE,24.3959,24.0300,70.300,USD
2026-05-23,cce-prod-node-b,CCE_NODE,24.2321,23.8686,70.300,USD
2026-05-23,ecs-dev-sandbox-01,ECS,6.8092,6.8092,19.950,USD
2026-05-23,ecs-qa-legacy-01,ECS,6.0839,6.0839,17.575,USD
2026-05-23,rds-orders-prod,RDS,22.0344,22.0344,65.550,USD
2026-05-23,rds-analytics-prod,RDS,16.9350,16.6809,49.400,USD
2026-05-23,evs-orphan-001,EVS,3.0960,3.0960,9.120,USD
2026-05-23,eip-unbound-001,EIP,1.2366,1.2366,3.610,USD
2026-05-23,obs-platform-logs,OBS,8.8208,8.8208,26.125,USD
2026-05-23,elb-legacy-001,ELB,2.7228,2.7228,7.790,USD
2026-05-23,ecs-ml-prod-01,ECS,14.9931,14.9931,43.700,USD
2026-05-23,cce-dev-node-01,CCE_NODE,10.6791,10.6791,31.350,USD
2026-05-23,ecs-unallocated-01,ECS,4.6455,4.6455,13.775,USD
2026-05-24,ecs-prod-web-01,ECS,20.9203,20.9203,58.900,USD
2026-05-24,ecs-prod-web-02,ECS,17.1418,16.8846,48.450,USD
2026-05-24,cce-prod-node-a,CCE_NODE,24.4106,24.0444,70.300,USD
2026-05-24,cce-prod-node-b,CCE_NODE,25.0744,24.6982,70.300,USD
2026-05-24,ecs-dev-sandbox-01,ECS,7.1219,7.1219,19.950,USD
2026-05-24,ecs-qa-legacy-01,ECS,5.9000,5.9000,17.575,USD
2026-05-24,rds-orders-prod,RDS,23.2747,23.2747,65.550,USD
2026-05-24,rds-analytics-prod,RDS,17.4269,17.1655,49.400,USD
2026-05-24,evs-orphan-001,EVS,3.1932,3.1932,9.120,USD
2026-05-24,eip-unbound-001,EIP,1.2253,1.2253,3.610,USD
2026-05-24,obs-platform-logs,OBS,9.2777,9.2777,26.125,USD
2026-05-24,elb-legacy-001,ELB,2.6203,2.6203,7.790,USD
2026-05-24,ecs-ml-prod-01,ECS,14.5970,14.5970,43.700,USD
2026-05-24,cce-dev-node-01,CCE_NODE,10.6797,10.6797,31.350,USD
2026-05-24,ecs-unallocated-01,ECS,4.7513,4.7513,13.775,USD
2026-05-25,ecs-prod-web-01,ECS,21.4846,21.4846,63.240,USD
2026-05-25,ecs-prod-web-02,ECS,17.8257,17.5583,52.020,USD
2026-05-25,cce-prod-node-a,CCE_NODE,25.7744,25.3878,75.480,USD
2026-05-25,cce-prod-node-b,CCE_NODE,25.6426,25.2579,75.480,USD
2026-05-25,ecs-dev-sandbox-01,ECS,7.5871,7.5871,21.420,USD
2026-05-25,ecs-qa-legacy-01,ECS,6.4155,6.4155,18.870,USD
2026-05-25,rds-orders-prod,RDS,23.9039,23.9039,70.380,USD
2026-05-25,rds-analytics-prod,RDS,18.5075,18.2298,53.040,USD
2026-05-25,evs-orphan-001,EVS,3.3935,3.3935,9.792,USD
2026-05-25,eip-unbound-001,EIP,1.3314,1.3314,3.876,USD
2026-05-25,obs-platform-logs,OBS,9.5266,9.5266,28.050,USD
2026-05-25,elb-legacy-001,ELB,2.9640,2.9640,8.364,USD
2026-05-25,ecs-ml-prod-01,ECS,16.0828,16.0828,46.920,USD
2026-05-25,cce-dev-node-01,CCE_NODE,11.7105,11.7105,33.660,USD
2026-05-25,ecs-unallocated-01,ECS,5.1528,5.1528,14.790,USD
2026-05-26,ecs-prod-web-01,ECS,22.0923,22.0923,63.240,USD
2026-05-26,ecs-prod-web-02,ECS,17.6350,17.3705,52.020,USD
2026-05-26,cce-prod-node-a,CCE_NODE,25.8519,25.4641,75.480,USD
2026-05-26,cce-prod-node-b,CCE_NODE,25.9324,25.5434,75.480,USD
2026-05-26,ecs-dev-sandbox-01,ECS,7.3231,7.3231,21.420,USD
2026-05-26,ecs-qa-legacy-01,ECS,6.7397,6.7397,18.870,USD
2026-05-26,rds-orders-prod,RDS,25.1064,25.1064,70.380,USD
2026-05-26,rds-analytics-prod,RDS,17.8716,17.6035,53.040,USD
2026-05-26,evs-orphan-001,EVS,3.3507,3.3507,9.792,USD
2026-05-26,eip-unbound-001,EIP,1.3814,1.3814,3.876,USD
2026-05-26,obs-platform-logs,OBS,9.7190,9.7190,28.050,USD
2026-05-26,elb-legacy-001,ELB,2.9322,2.9322,8.364,USD
2026-05-26,ecs-ml-prod-01,ECS,15.6962,15.6962,46.920,USD
2026-05-26,cce-dev-node-01,CCE_NODE,12.0009,12.0009,33.660,USD
2026-05-26,ecs-unallocated-01,ECS,4.9366,4.9366,14.790,USD
2026-05-27,ecs-prod-web-01,ECS,21.7838,21.7838,63.240,USD
2026-05-27,ecs-prod-web-02,ECS,17.8242,17.5569,52.020,USD
2026-05-27,cce-prod-node-a,CCE_NODE,26.1764,25.7838,75.480,USD
2026-05-27,cce-prod-node-b,CCE_NODE,26.1069,25.7153,75.480,USD
2026-05-27,ecs-dev-sandbox-01,ECS,7.2901,7.2901,21.420,USD
2026-05-27,ecs-qa-legacy-01,ECS,6.6458,6.6458,18.870,USD
2026-05-27,rds-orders-prod,RDS,24.4752,24.4752,70.380,USD
2026-05-27,rds-analytics-prod,RDS,17.7372,17.4711,53.040,USD
2026-05-27,evs-orphan-001,EVS,3.2878,3.2878,9.792,USD
2026-05-27,eip-unbound-001,EIP,1.3678,1.3678,3.876,USD
2026-05-27,obs-platform-logs,OBS,9.5082,9.5082,28.050,USD
2026-05-27,elb-legacy-001,ELB,2.9179,2.9179,8.364,USD
2026-05-27,ecs-ml-prod-01,ECS,15.9324,15.9324,46.920,USD
2026-05-27,cce-dev-node-01,CCE_NODE,11.8476,11.8476,33.660,USD
2026-05-27,ecs-unallocated-01,ECS,5.2576,5.2576,14.790,USD
2026-05-28,ecs-prod-web-01,ECS,21.4760,21.4760,63.240,USD
2026-05-28,ecs-prod-web-02,ECS,18.0200,17.7497,52.020,USD
2026-05-28,cce-prod-node-a,CCE_NODE,26.5939,26.1950,75.480,USD
2026-05-28,cce-prod-node-b,CCE_NODE,26.6725,26.2724,75.480,USD
2026-05-28,ecs-dev-sandbox-01,ECS,7.3430,7.3430,21.420,USD
2026-05-28,ecs-qa-legacy-01,ECS,6.7220,6.7220,18.870,USD
2026-05-28,rds-orders-prod,RDS,23.6727,23.6727,70.380,USD
2026-05-28,rds-analytics-prod,RDS,18.0504,17.7796,53.040,USD
2026-05-28,evs-orphan-001,EVS,3.4875,3.4875,9.792,USD
2026-05-28,eip-unbound-001,EIP,1.3299,1.3299,3.876,USD
2026-05-28,obs-platform-logs,OBS,9.5200,9.5200,28.050,USD
2026-05-28,elb-legacy-001,ELB,2.9265,2.9265,8.364,USD
2026-05-28,ecs-ml-prod-01,ECS,16.7869,16.7869,46.920,USD
2026-05-28,cce-dev-node-01,CCE_NODE,11.9133,11.9133,33.660,USD
2026-05-28,ecs-unallocated-01,ECS,5.0095,5.0095,14.790,USD
2026-05-29,ecs-prod-web-01,ECS,21.7420,21.7420,63.240,USD
2026-05-29,ecs-prod-web-02,ECS,17.8120,17.5448,52.020,USD
2026-05-29,cce-prod-node-a,CCE_NODE,25.6483,25.2635,75.480,USD
2026-05-29,cce-prod-node-b,CCE_NODE,25.9444,25.5552,75.480,USD
2026-05-29,ecs-dev-sandbox-01,ECS,7.1963,7.1963,21.420,USD
2026-05-29,ecs-qa-legacy-01,ECS,6.3021,6.3021,18.870,USD
2026-05-29,rds-orders-prod,RDS,24.9748,24.9748,70.380,USD
2026-05-29,rds-analytics-prod,RDS,18.7588,18.4775,53.040,USD
2026-05-29,evs-orphan-001,EVS,3.4583,3.4583,9.792,USD
2026-05-29,eip-unbound-001,EIP,1.3079,1.3079,3.876,USD
2026-05-29,obs-platform-logs,OBS,9.6997,9.6997,28.050,USD
2026-05-29,elb-legacy-001,ELB,2.8055,2.8055,8.364,USD
2026-05-29,ecs-ml-prod-01,ECS,15.9731,15.9731,46.920,USD
2026-05-29,cce-dev-node-01,CCE_NODE,11.8049,11.8049,33.660,USD
2026-05-29,ecs-unallocated-01,ECS,5.0445,5.0445,14.790,USD
2026-05-30,ecs-prod-web-01,ECS,20.8028,20.8028,58.900,USD
2026-05-30,ecs-prod-web-02,ECS,16.1814,15.9387,48.450,USD
2026-05-30,cce-prod-node-a,CCE_NODE,24.1356,23.7736,70.300,USD
2026-05-30,cce-prod-node-b,CCE_NODE,24.3332,23.9682,70.300,USD
2026-05-30,ecs-dev-sandbox-01,ECS,7.0614,7.0614,19.950,USD
2026-05-30,ecs-qa-legacy-01,ECS,6.1358,6.1358,17.575,USD
2026-05-30,rds-orders-prod,RDS,22.9553,22.9553,65.550,USD
2026-05-30,rds-analytics-prod,RDS,16.7541,16.5028,49.400,USD
2026-05-30,evs-orphan-001,EVS,3.1219,3.1219,9.120,USD
2026-05-30,eip-unbound-001,EIP,1.2510,1.2510,3.610,USD
2026-05-30,obs-platform-logs,OBS,8.8801,8.8801,26.125,USD
2026-05-30,elb-legacy-001,ELB,2.7658,2.7658,7.790,USD
2026-05-30,ecs-ml-prod-01,ECS,14.9448,14.9448,43.700,USD
2026-05-30,cce-dev-node-01,CCE_NODE,11.1082,11.1082,31.350,USD
2026-05-30,ecs-unallocated-01,ECS,4.7989,4.7989,13.775,USD
2026-05-31,ecs-prod-web-01,ECS,20.8047,20.8047,58.900,USD
2026-05-31,ecs-prod-web-02,ECS,16.2041,15.9610,48.450,USD
2026-05-31,cce-prod-node-a,CCE_NODE,23.4789,23.1267,70.300,USD
2026-05-31,cce-prod-node-b,CCE_NODE,24.7155,24.3448,70.300,USD
2026-05-31,ecs-dev-sandbox-01,ECS,6.9005,6.9005,19.950,USD
2026-05-31,ecs-qa-legacy-01,ECS,6.2457,6.2457,17.575,USD
2026-05-31,rds-orders-prod,RDS,22.9995,22.9995,65.550,USD
2026-05-31,rds-analytics-prod,RDS,17.1215,16.8647,49.400,USD
2026-05-31,evs-orphan-001,EVS,3.2587,3.2587,9.120,USD
2026-05-31,eip-unbound-001,EIP,1.2868,1.2868,3.610,USD
2026-05-31,obs-platform-logs,OBS,8.8048,8.8048,26.125,USD
2026-05-31,elb-legacy-001,ELB,2.6713,2.6713,7.790,USD
2026-05-31,ecs-ml-prod-01,ECS,15.2658,15.2658,43.700,USD
2026-05-31,cce-dev-node-01,CCE_NODE,10.9755,10.9755,31.350,USD
2026-05-31,ecs-unallocated-01,ECS,4.7799,4.7799,13.775,USD
2026-06-01,ecs-prod-web-01,ECS,22.7535,22.7535,63.240,USD
2026-06-01,ecs-prod-web-02,ECS,19.3763,19.0856,52.020,USD
2026-06-01,cce-prod-node-a,CCE_NODE,27.4564,27.0445,75.480,USD
2026-06-01,cce-prod-node-b,CCE_NODE,28.2745,27.8504,75.480,USD
2026-06-01,ecs-dev-sandbox-01,ECS,7.6294,7.6294,21.420,USD
2026-06-01,ecs-qa-legacy-01,ECS,6.6296,6.6296,18.870,USD
2026-06-01,rds-orders-prod,RDS,25.3403,25.3403,70.380,USD
2026-06-01,rds-analytics-prod,RDS,19.0082,18.7230,53.040,USD
2026-06-01,evs-orphan-001,EVS,3.5309,3.5309,9.792,USD
2026-06-01,eip-unbound-001,EIP,1.3798,1.3798,3.876,USD
2026-06-01,obs-platform-logs,OBS,10.5335,10.5335,28.050,USD
2026-06-01,elb-legacy-001,ELB,3.0357,3.0357,8.364,USD
2026-06-01,ecs-ml-prod-01,ECS,16.8454,16.8454,46.920,USD
2026-06-01,cce-dev-node-01,CCE_NODE,12.5834,12.5834,33.660,USD
2026-06-01,ecs-unallocated-01,ECS,5.3050,5.3050,14.790,USD
2026-06-02,ecs-prod-web-01,ECS,22.5988,22.5988,63.240,USD
2026-06-02,ecs-prod-web-02,ECS,18.5470,18.2688,52.020,USD
2026-06-02,cce-prod-node-a,CCE_NODE,27.4036,26.9926,75.480,USD
2026-06-02,cce-prod-node-b,CCE_NODE,26.4957,26.0982,75.480,USD
2026-06-02,ecs-dev-sandbox-01,ECS,7.8754,7.8754,21.420,USD
2026-06-02,ecs-qa-legacy-01,ECS,6.6501,6.6501,18.870,USD
2026-06-02,rds-orders-prod,RDS,26.0401,26.0401,70.380,USD
2026-06-02,rds-analytics-prod,RDS,18.7980,18.5160,53.040,USD
2026-06-02,evs-orphan-001,EVS,3.5166,3.5166,9.792,USD
2026-06-02,eip-unbound-001,EIP,1.4375,1.4375,3.876,USD
2026-06-02,obs-platform-logs,OBS,9.9916,9.9916,28.050,USD
2026-06-02,elb-legacy-001,ELB,2.9412,2.9412,8.364,USD
2026-06-02,ecs-ml-prod-01,ECS,16.6524,16.6524,46.920,USD
2026-06-02,cce-dev-node-01,CCE_NODE,12.6359,12.6359,33.660,USD
2026-06-02,ecs-unallocated-01,ECS,5.2775,5.2775,14.790,USD
2026-06-03,ecs-prod-web-01,ECS,23.3892,23.3892,63.240,USD
2026-06-03,ecs-prod-web-02,ECS,18.8928,18.6094,52.020,USD
2026-06-03,cce-prod-node-a,CCE_NODE,28.3439,27.9188,75.480,USD
2026-06-03,cce-prod-node-b,CCE_NODE,28.1409,27.7188,75.480,USD
2026-06-03,ecs-dev-sandbox-01,ECS,7.5578,7.5578,21.420,USD
2026-06-03,ecs-qa-legacy-01,ECS,6.8398,6.8398,18.870,USD
2026-06-03,rds-orders-prod,RDS,25.5016,25.5016,70.380,USD
2026-06-03,rds-analytics-prod,RDS,19.6299,19.3354,53.040,USD
2026-06-03,evs-orphan-001,EVS,3.5389,3.5389,9.792,USD
2026-06-03,eip-unbound-001,EIP,1.4097,1.4097,3.876,USD
2026-06-03,obs-platform-logs,OBS,10.1548,10.1548,28.050,USD
2026-06-03,elb-legacy-001,ELB,2.9443,2.9443,8.364,USD
2026-06-03,ecs-ml-prod-01,ECS,17.0480,17.0480,46.920,USD
2026-06-03,cce-dev-node-01,CCE_NODE,12.0017,12.0017,33.660,USD
2026-06-03,ecs-unallocated-01,ECS,5.3178,5.3178,14.790,USD
2026-06-04,ecs-prod-web-01,ECS,23.2734,23.2734,63.240,USD
2026-06-04,ecs-prod-web-02,ECS,19.4689,19.1768,52.020,USD
2026-06-04,cce-prod-node-a,CCE_NODE,27.8587,27.4408,75.480,USD
2026-06-04,cce-prod-node-b,CCE_NODE,27.4213,27.0100,75.480,USD
2026-06-04,ecs-dev-sandbox-01,ECS,7.7736,7.7736,21.420,USD
2026-06-04,ecs-qa-legacy-01,ECS,7.0920,7.0920,18.870,USD
2026-06-04,rds-orders-prod,RDS,24.7459,24.7459,70.380,USD
2026-06-04,rds-analytics-prod,RDS,18.7724,18.4908,53.040,USD
2026-06-04,evs-orphan-001,EVS,3.6552,3.6552,9.792,USD
2026-06-04,eip-unbound-001,EIP,1.4108,1.4108,3.876,USD
2026-06-04,obs-platform-logs,OBS,10.1936,10.1936,28.050,USD
2026-06-04,elb-legacy-001,ELB,3.0809,3.0809,8.364,USD
2026-06-04,ecs-ml-prod-01,ECS,17.4819,17.4819,46.920,USD
2026-06-04,cce-dev-node-01,CCE_NODE,12.5535,12.5535,33.660,USD
2026-06-04,ecs-unallocated-01,ECS,5.2018,5.2018,14.790,USD
2026-06-05,ecs-prod-web-01,ECS,23.4657,23.4657,63.240,USD
2026-06-05,ecs-prod-web-02,ECS,19.5319,19.2389,52.020,USD
2026-06-05,cce-prod-node-a,CCE_NODE,27.6182,27.2039,75.480,USD
2026-06-05,cce-prod-node-b,CCE_NODE,28.0794,27.6582,75.480,USD
2026-06-05,ecs-dev-sandbox-01,ECS,7.5936,7.5936,21.420,USD
2026-06-05,ecs-qa-legacy-01,ECS,6.6325,6.6325,18.870,USD
2026-06-05,rds-orders-prod,RDS,25.9969,25.9969,70.380,USD
2026-06-05,rds-analytics-prod,RDS,19.2886,18.9993,53.040,USD
2026-06-05,evs-orphan-001,EVS,3.6088,3.6088,9.792,USD
2026-06-05,eip-unbound-001,EIP,1.3844,1.3844,3.876,USD
2026-06-05,obs-platform-logs,OBS,10.5202,10.5202,28.050,USD
2026-06-05,elb-legacy-001,ELB,3.0068,3.0068,8.364,USD
2026-06-05,ecs-ml-prod-01,ECS,16.6933,16.6933,46.920,USD
2026-06-05,cce-dev-node-01,CCE_NODE,12.2665,12.2665,33.660,USD
2026-06-05,ecs-unallocated-01,ECS,5.4118,5.4118,14.790,USD
2026-06-06,ecs-prod-web-01,ECS,21.7313,21.7313,58.900,USD
2026-06-06,ecs-prod-web-02,ECS,17.2238,16.9654,48.450,USD
2026-06-06,cce-prod-node-a,CCE_NODE,25.7897,25.4028,70.300,USD
2026-06-06,cce-prod-node-b,CCE_NODE,24.8149,24.4427,70.300,USD
2026-06-06,ecs-dev-sandbox-01,ECS,7.0780,7.0780,19.950,USD
2026-06-06,ecs-qa-legacy-01,ECS,6.2420,6.2420,17.575,USD
2026-06-06,rds-orders-prod,RDS,24.5232,24.5232,65.550,USD
2026-06-06,rds-analytics-prod,RDS,18.3795,18.1038,49.400,USD
2026-06-06,evs-orphan-001,EVS,3.3488,3.3488,9.120,USD
2026-06-06,eip-unbound-001,EIP,1.3416,1.3416,3.610,USD
2026-06-06,obs-platform-logs,OBS,9.6308,9.6308,26.125,USD
2026-06-06,elb-legacy-001,ELB,2.7764,2.7764,7.790,USD
2026-06-06,ecs-ml-prod-01,ECS,15.5652,15.5652,43.700,USD
2026-06-06,cce-dev-node-01,CCE_NODE,11.6562,11.6562,31.350,USD
2026-06-06,ecs-unallocated-01,ECS,5.0682,5.0682,13.775,USD
2026-06-07,ecs-prod-web-01,ECS,21.3738,21.3738,58.900,USD
2026-06-07,ecs-prod-web-02,ECS,17.3255,17.0656,48.450,USD
2026-06-07,cce-prod-node-a,CCE_NODE,26.3676,25.9721,70.300,USD
2026-06-07,cce-prod-node-b,CCE_NODE,25.9480,25.5588,70.300,USD
2026-06-07,ecs-dev-sandbox-01,ECS,7.4156,7.4156,19.950,USD
2026-06-07,ecs-qa-legacy-01,ECS,6.1871,6.1871,17.575,USD
2026-06-07,rds-orders-prod,RDS,23.2936,23.2936,65.550,USD
2026-06-07,rds-analytics-prod,RDS,17.9516,17.6823,49.400,USD
2026-06-07,evs-orphan-001,EVS,3.2866,3.2866,9.120,USD
2026-06-07,eip-unbound-001,EIP,1.2827,1.2827,3.610,USD
2026-06-07,obs-platform-logs,OBS,9.7905,9.7905,26.125,USD
2026-06-07,elb-legacy-001,ELB,2.7808,2.7808,7.790,USD
2026-06-07,ecs-ml-prod-01,ECS,15.4054,15.4054,43.700,USD
2026-06-07,cce-dev-node-01,CCE_NODE,11.0908,11.0908,31.350,USD
2026-06-07,ecs-unallocated-01,ECS,5.0445,5.0445,13.775,USD
2026-06-08,ecs-prod-web-01,ECS,22.8436,22.8436,63.240,USD
2026-06-08,ecs-prod-web-02,ECS,18.8439,18.5612,52.020,USD
2026-06-08,cce-prod-node-a,CCE_NODE,27.3163,26.9066,75.480,USD
2026-06-08,cce-prod-node-b,CCE_NODE,27.9484,27.5292,75.480,USD
2026-06-08,ecs-dev-sandbox-01,ECS,7.5469,7.5469,21.420,USD
2026-06-08,ecs-qa-legacy-01,ECS,6.7143,6.7143,18.870,USD
2026-06-08,rds-orders-prod,RDS,25.6792,25.6792,70.380,USD
2026-06-08,rds-analytics-prod,RDS,19.3076,19.0180,53.040,USD
2026-06-08,evs-orphan-001,EVS,3.4900,3.4900,9.792,USD
2026-06-08,eip-unbound-001,EIP,1.4570,1.4570,3.876,USD
2026-06-08,obs-platform-logs,OBS,9.9122,9.9122,28.050,USD
2026-06-08,elb-legacy-001,ELB,3.1223,3.1223,8.364,USD
2026-06-08,ecs-ml-prod-01,ECS,16.6037,16.6037,46.920,USD
2026-06-08,cce-dev-node-01,CCE_NODE,12.0545,12.0545,33.660,USD
2026-06-08,ecs-unallocated-01,ECS,5.3054,5.3054,14.790,USD
2026-06-09,ecs-prod-web-01,ECS,22.5586,22.5586,63.240,USD
2026-06-09,ecs-prod-web-02,ECS,18.8992,18.6157,52.020,USD
2026-06-09,cce-prod-node-a,CCE_NODE,26.8400,26.4374,75.480,USD
2026-06-09,cce-prod-node-b,CCE_NODE,26.8943,26.4909,75.480,USD
2026-06-09,ecs-dev-sandbox-01,ECS,7.8461,7.8461,21.420,USD
2026-06-09,ecs-qa-legacy-01,ECS,6.6498,6.6498,18.870,USD
2026-06-09,rds-orders-prod,RDS,25.0727,25.0727,70.380,USD
2026-06-09,rds-analytics-prod,RDS,19.1421,18.8550,53.040,USD
2026-06-09,evs-orphan-001,EVS,3.6397,3.6397,9.792,USD
2026-06-09,eip-unbound-001,EIP,1.4153,1.4153,3.876,USD
2026-06-09,obs-platform-logs,OBS,10.2650,10.2650,28.050,USD
2026-06-09,elb-legacy-001,ELB,3.0760,3.0760,8.364,USD
2026-06-09,ecs-ml-prod-01,ECS,17.5783,17.5783,46.920,USD
2026-06-09,cce-dev-node-01,CCE_NODE,11.9685,11.9685,33.660,USD
2026-06-09,ecs-unallocated-01,ECS,5.5468,5.5468,14.790,USD
2026-06-10,ecs-prod-web-01,ECS,23.5666,23.5666,63.240,USD
2026-06-10,ecs-prod-web-02,ECS,19.4580,19.1661,52.020,USD
2026-06-10,cce-prod-node-a,CCE_NODE,26.4793,26.0821,75.480,USD
2026-06-10,cce-prod-node-b,CCE_NODE,28.3562,27.9309,75.480,USD
2026-06-10,ecs-dev-sandbox-01,ECS,7.7584,7.7584,21.420,USD
2026-06-10,ecs-qa-legacy-01,ECS,7.0120,7.0120,18.870,USD
2026-06-10,rds-orders-prod,RDS,25.2170,25.2170,70.380,USD
2026-06-10,rds-analytics-prod,RDS,19.4425,19.1509,53.040,USD
2026-06-10,evs-orphan-001,EVS,3.4937,3.4937,9.792,USD
2026-06-10,eip-unbound-001,EIP,1.3690,1.3690,3.876,USD
2026-06-10,obs-platform-logs,OBS,10.5029,10.5029,28.050,USD
2026-06-10,elb-legacy-001,ELB,2.9342,2.9342,8.364,USD
2026-06-10,ecs-ml-prod-01,ECS,17.1847,17.1847,46.920,USD
2026-06-10,cce-dev-node-01,CCE_NODE,12.2558,12.2558,33.660,USD
2026-06-10,ecs-unallocated-01,ECS,5.5407,5.5407,14.790,USD
2026-06-11,ecs-prod-web-01,ECS,22.2508,22.2508,63.240,USD
2026-06-11,ecs-prod-web-02,ECS,19.3592,19.0688,52.020,USD
2026-06-11,cce-prod-node-a,CCE_NODE,27.7701,27.3535,75.480,USD
2026-06-11,cce-prod-node-b,CCE_NODE,28.2544,27.8306,75.480,USD
2026-06-11,ecs-dev-sandbox-01,ECS,7.7287,7.7287,21.420,USD
2026-06-11,ecs-qa-legacy-01,ECS,7.0585,7.0585,18.870,USD
2026-06-11,rds-orders-prod,RDS,26.4216,26.4216,70.380,USD
2026-06-11,rds-analytics-prod,RDS,18.9681,18.6836,53.040,USD
2026-06-11,evs-orphan-001,EVS,3.5279,3.5279,9.792,USD
2026-06-11,eip-unbound-001,EIP,1.3917,1.3917,3.876,USD
2026-06-11,obs-platform-logs,OBS,9.9496,9.9496,28.050,USD
2026-06-11,elb-legacy-001,ELB,3.1029,3.1029,8.364,USD
2026-06-11,ecs-ml-prod-01,ECS,16.9408,16.9408,46.920,USD
2026-06-11,cce-dev-node-01,CCE_NODE,11.8867,11.8867,33.660,USD
2026-06-11,ecs-unallocated-01,ECS,5.2941,5.2941,14.790,USD
2026-06-12,ecs-prod-web-01,ECS,22.3853,22.3853,63.240,USD
2026-06-12,ecs-prod-web-02,ECS,18.4856,18.2083,52.020,USD
2026-06-12,cce-prod-node-a,CCE_NODE,26.8334,26.4309,75.480,USD
2026-06-12,cce-prod-node-b,CCE_NODE,27.9506,27.5313,75.480,USD
2026-06-12,ecs-dev-sandbox-01,ECS,7.8350,7.8350,21.420,USD
2026-06-12,ecs-qa-legacy-01,ECS,6.8547,6.8547,18.870,USD
2026-06-12,rds-orders-prod,RDS,24.9206,24.9206,70.380,USD
2026-06-12,rds-analytics-prod,RDS,19.8747,19.5766,53.040,USD
2026-06-12,evs-orphan-001,EVS,3.6045,3.6045,9.792,USD
2026-06-12,eip-unbound-001,EIP,1.4043,1.4043,3.876,USD
2026-06-12,obs-platform-logs,OBS,10.3686,10.3686,28.050,USD
2026-06-12,elb-legacy-001,ELB,3.1256,3.1256,8.364,USD
2026-06-12,ecs-ml-prod-01,ECS,17.1508,17.1508,46.920,USD
2026-06-12,cce-dev-node-01,CCE_NODE,11.9727,11.9727,33.660,USD
2026-06-12,ecs-unallocated-01,ECS,5.5528,5.5528,14.790,USD
2026-06-13,ecs-prod-web-01,ECS,20.7664,20.7664,58.900,USD
2026-06-13,ecs-prod-web-02,ECS,17.0444,16.7888,48.450,USD
2026-06-13,cce-prod-node-a,CCE_NODE,25.5508,25.1675,70.300,USD
2026-06-13,cce-prod-node-b,CCE_NODE,26.1047,25.7132,70.300,USD
2026-06-13,ecs-dev-sandbox-01,ECS,7.1903,7.1903,19.950,USD
2026-06-13,ecs-qa-legacy-01,ECS,6.6085,6.6085,17.575,USD
2026-06-13,rds-orders-prod,RDS,24.1524,24.1524,65.550,USD
2026-06-13,rds-analytics-prod,RDS,18.4208,18.1445,49.400,USD
2026-06-13,evs-orphan-001,EVS,3.2461,3.2461,9.120,USD
2026-06-13,eip-unbound-001,EIP,1.3092,1.3092,3.610,USD
2026-06-13,obs-platform-logs,OBS,9.1920,9.1920,26.125,USD
2026-06-13,elb-legacy-001,ELB,2.9022,2.9022,7.790,USD
2026-06-13,ecs-ml-prod-01,ECS,15.7238,15.7238,43.700,USD
2026-06-13,cce-dev-node-01,CCE_NODE,11.1522,11.1522,31.350,USD
2026-06-13,ecs-unallocated-01,ECS,4.9951,4.9951,13.775,USD
2026-06-14,ecs-prod-web-01,ECS,21.7935,21.7935,58.900,USD
2026-06-14,ecs-prod-web-02,ECS,17.9286,17.6597,48.450,USD
2026-06-14,cce-prod-node-a,CCE_NODE,25.5247,25.1418,70.300,USD
2026-06-14,cce-prod-node-b,CCE_NODE,25.2169,24.8386,70.300,USD
2026-06-14,ecs-dev-sandbox-01,ECS,7.3780,7.3780,19.950,USD
2026-06-14,ecs-qa-legacy-01,ECS,6.4176,6.4176,17.575,USD
2026-06-14,rds-orders-prod,RDS,24.5493,24.5493,65.550,USD
2026-06-14,rds-analytics-prod,RDS,17.9207,17.6519,49.400,USD
2026-06-14,evs-orphan-001,EVS,3.3223,3.3223,9.120,USD
2026-06-14,eip-unbound-001,EIP,1.3167,1.3167,3.610,USD
2026-06-14,obs-platform-logs,OBS,9.7334,9.7334,26.125,USD
2026-06-14,elb-legacy-001,ELB,2.7434,2.7434,7.790,USD
2026-06-14,ecs-ml-prod-01,ECS,15.7888,15.7888,43.700,USD
2026-06-14,cce-dev-node-01,CCE_NODE,11.5600,11.5600,31.350,USD
2026-06-14,ecs-unallocated-01,ECS,4.9301,4.9301,13.775,USD
2026-06-15,ecs-prod-web-01,ECS,22.3230,22.3230,63.240,USD
2026-06-15,ecs-prod-web-02,ECS,18.5116,18.2340,52.020,USD
2026-06-15,cce-prod-node-a,CCE_NODE,26.6529,26.2531,75.480,USD
2026-06-15,cce-prod-node-b,CCE_NODE,27.8886,27.4703,75.480,USD
2026-06-15,ecs-dev-sandbox-01,ECS,7.8288,7.8288,21.420,USD
2026-06-15,ecs-qa-legacy-01,ECS,6.7230,6.7230,18.870,USD
2026-06-15,rds-orders-prod,RDS,25.8656,25.8656,70.380,USD
2026-06-15,rds-analytics-prod,RDS,19.4247,19.1333,53.040,USD
2026-06-15,evs-orphan-001,EVS,3.4968,3.4968,9.792,USD
